entry	time	Updated.Master.Protein.Accessions	Master.Protein.Descriptions	logFC	AveExpr	t	P.Value	adj.P.Val	B	count	sca.t	sca.P.Value	sca.adj.pval	sig_conf	sig	MitoCarta3.0_SubMitoLocalization	MitoCarta3.0_MitoPathways	HPA_Main_Location_2020 (Reliability)	TargetP_Score	MitoCarta3.0_Evidence	mit_loc
Q96AX1	6	Q96AX1	Vacuolar protein sorting-associated protein 33A OS=Homo sapiens OX=9606 GN=VPS33A PE=1 SV=1	-0.406763467952898	-2.39178573237193	-2.38563954249855	0.0729923356499391	0.133084011244532	-4.14746541228813	2	-1.52273669256767	0.199151442655035	0.271949054778351	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96B26	24	Q96B26	Exosome complex component RRP43 OS=Homo sapiens OX=9606 GN=EXOSC8 PE=1 SV=1	-1.0122155640497	0.200045522379627	-4.27393233576259	1.97097114179107e-05	3.27289703361636e-05	2.13676070168395	2	-4.46723498221286	8.35020620532007e-06	1.33848893585278e-05	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96B26	3	Q96B26	Exosome complex component RRP43 OS=Homo sapiens OX=9606 GN=EXOSC8 PE=1 SV=1	0.23157116476522	-2.18622029783092	0.305738361769472	0.771549489818154	0.87763754466815	-4.68443515216842	2	0.305288836791856	0.771774938084475	0.886240434519476	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96B26	6	Q96B26	Exosome complex component RRP43 OS=Homo sapiens OX=9606 GN=EXOSC8 PE=1 SV=1	-0.557513896103122	-2.44809640129413	-4.22622835176135	0.00771109059077564	0.0821523593385708	-2.08899339009924	2	-5.67819587039421	0.00207576614061311	0.0490403443030457	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96B54	24	Q96B54	Zinc finger protein 428 OS=Homo sapiens OX=9606 GN=ZNF428 PE=1 SV=2	-1.46432394278008	1.30632659329151	-5.04831173977777	4.68118222071925e-07	1.27094097292528e-06	5.84942947388477	2	-3.73136706173434	0.000195569156301811	0.000268383767547449	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96B97	24	Q96B97	SH3 domain-containing kinase-binding protein 1 OS=Homo sapiens OX=9606 GN=SH3KBP1 PE=1 SV=2	-0.866080462379594	0.624874559123858	-3.65689821911751	0.000258985030796841	0.000350040751020995	-0.286009011451844	3	-3.82265683391856	0.000135915162722575	0.000190317986476304	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96B97	3	Q96B97	SH3 domain-containing kinase-binding protein 1 OS=Homo sapiens OX=9606 GN=SH3KBP1 PE=1 SV=2	0.272456787749738	-2.83924844707223	1.51721339133848	0.186880127054456	0.578380386989892	-4.51802769547496	2	1.38598651955998	0.221238204669845	0.597844750724566	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96B97	6	Q96B97	SH3 domain-containing kinase-binding protein 1 OS=Homo sapiens OX=9606 GN=SH3KBP1 PE=1 SV=2	-0.177343102732066	-2.00979157559143	-1.25960803099323	0.261743997680621	0.328582786495659	-5.6391712022667	2	-1.39326700782156	0.220167569434725	0.293044264904041	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96BJ3	24	Q96BJ3	Axin interactor, dorsalization-associated protein OS=Homo sapiens OX=9606 GN=AIDA PE=1 SV=1	-1.52574518303318	-0.381233779716135	-5.26006377031056	1.52514939146638e-07	5.03438370556988e-07	6.92484177296136	2	-3.88770020783351	0.000104383283723122	0.000147260068522197	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96BP3	6	Q96BP3	Peptidylprolyl isomerase domain and WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=PPWD1 PE=1 SV=1	0.432710393868732	-2.45534483971694	1.34193931046266	0.248125382852261	0.313661991910382	-5.35777682006571	2	1.26869819937282	0.270307789215016	0.34442392955717	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96BY6	24	Q96BY6	Dedicator of cytokinesis protein 10 OS=Homo sapiens OX=9606 GN=DOCK10 PE=1 SV=3	-1.19010535215451	0.472656206040866	-5.02504597655795	5.28134567277274e-07	1.40062061065475e-06	5.59476215449438	4	-5.89999465773665	4.23503362123674e-09	1.21143019745598e-08	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96BY6	3	Q96BY6	Dedicator of cytokinesis protein 10 OS=Homo sapiens OX=9606 GN=DOCK10 PE=1 SV=3	-0.415884649468666	-2.55343702710254	-0.714175306414268	0.505587310004916	0.736135123367158	-4.64410532155218	2	-0.728220867599339	0.497371725623135	0.742198246605285	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96BY6	6	Q96BY6	Dedicator of cytokinesis protein 10 OS=Homo sapiens OX=9606 GN=DOCK10 PE=1 SV=3	-0.160248815536667	-2.37752666816026	-0.87438937526605	0.420706378721721	0.487397599501836	-6.02722449414039	3	-0.927194491600024	0.394825242112661	0.467054969425465	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96C19	24	Q96C19	EF-hand domain-containing protein D2 OS=Homo sapiens OX=9606 GN=EFHD2 PE=1 SV=1	-1.06071676368839	-0.318890463141337	-4.47872156527193	7.74533854566871e-06	1.42687661757357e-05	3.02418467195111	3	-4.68207628512115	3.02366236105443e-06	5.17949110814204e-06	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96C19	3	Q96C19	EF-hand domain-containing protein D2 OS=Homo sapiens OX=9606 GN=EFHD2 PE=1 SV=1	-0.361750850382142	-3.89136443458795	-1.87784026511338	0.116395468502616	0.558324680001212	-4.45978089694387	3	-1.73517463840935	0.139907461017415	0.56282349229734	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96C19	6	Q96C19	EF-hand domain-containing protein D2 OS=Homo sapiens OX=9606 GN=EFHD2 PE=1 SV=1	-0.412113101398949	-2.96043032170837	-3.39437909649999	0.0184210362232574	0.0857580005342467	-2.99343099785998	3	-4.92671050588773	0.00392816932392981	0.0490713978483233	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96C36	24	Q96C36	Pyrroline-5-carboxylate reductase 2 OS=Homo sapiens OX=9606 GN=PYCR2 PE=1 SV=1	-2.36657137336699	0.0371142970395538	-8.15884361250582	4.64491309110603e-16	2.46067103265422e-14	26.0889922812674	2	-6.75320067276084	1.87206487487812e-11	8.73208638710043e-11	TRUE	TRUE	Matrix	Metabolism > Amino acid metabolism > Proline metabolism	Mitochondria (Approved)	5	APEX_matrix, mito protein domain, MS/MS++	Matrix
Q96CN7	24	Q96CN7	Isochorismatase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ISOC1 PE=1 SV=3	-1.29340766853832	-0.551092133311113	-5.46122491514842	5.05307261063601e-08	2.01702997428899e-07	7.85925029932914	2	-6.41242668429865	1.76860301286169e-10	6.78292007340103e-10	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96CN7	6	Q96CN7	Isochorismatase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ISOC1 PE=1 SV=3	-0.437300041998313	-2.8572570323659	-1.9845530866942	0.115402696430816	0.179225248513069	-4.61464646882106	2	-1.76501749213329	0.148900015848054	0.219492212069908	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96CP2	3	Q96CP2	FLYWCH family member 2 OS=Homo sapiens OX=9606 GN=FLYWCH2 PE=1 SV=1	-0.947141026487836	-2.36496718940981	-3.09216727475781	0.0336072159572253	0.558324680001212	-4.42051778668992	2	-2.8880115078717	0.0409547496970649	0.547262643021713	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96CP6	24	Q96CP6	Protein Aster-A OS=Homo sapiens OX=9606 GN=GRAMD1A PE=1 SV=2	-0.640939909942797	1.31553916331193	-2.20966439004835	0.0271920060777912	0.0292816247897683	-4.30099404421032	2	-2.25312305724847	0.0243555832191853	0.0265057345490976	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96CP6	3	Q96CP6	Protein Aster-A OS=Homo sapiens OX=9606 GN=GRAMD1A PE=1 SV=2	1.34644705103189	-1.64793514744947	5.6882869892304	0.00390779532293282	0.558324680001212	-4.34907579440379	2	5.2131572993289	0.00528306443032341	0.547262643021713	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96CP6	6	Q96CP6	Protein Aster-A OS=Homo sapiens OX=9606 GN=GRAMD1A PE=1 SV=2	-0.441354855998806	-0.569635123272449	-1.6515775545334	0.171155955170985	0.234207221130881	-5.00562050909592	2	-1.64877500623151	0.171136411447826	0.242517472282198	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96CS3	24	Q96CS3	FAS-associated factor 2 OS=Homo sapiens OX=9606 GN=FAF2 PE=1 SV=2	-0.676391672592096	0.192135647513419	-2.85596501753649	0.00431552530485764	0.00498846245989931	-2.86858163537673	2	-3.35320349653655	0.000813188563972878	0.00103446776166329	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96CS3	6	Q96CS3	FAS-associated factor 2 OS=Homo sapiens OX=9606 GN=FAF2 PE=1 SV=2	-0.200107176845578	-2.4568682468748	-1.5184133833284	0.187546133092508	0.251789852317723	-5.33784626501799	2	-1.36001550556875	0.22982023506331	0.302511994496318	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96CT7	24	Q96CT7	Coiled-coil domain-containing protein 124 OS=Homo sapiens OX=9606 GN=CCDC124 PE=1 SV=1	-1.63326276694828	0.607661093799634	-5.63073467532946	1.9336103162884e-08	9.39552932209932e-08	8.91370722603246	2	-5.56907026360299	2.89404082314623e-08	6.95308415862626e-08	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96CT7	6	Q96CT7	Coiled-coil domain-containing protein 124 OS=Homo sapiens OX=9606 GN=CCDC124 PE=1 SV=1	-0.683020735783076	-2.40859731149458	-2.68152848086484	0.0423324392820384	0.102860468189338	-3.85803577706105	2	-2.6034502825481	0.0462774437495225	0.106853021581517	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96CT7	3	Q96CT7	Coiled-coil domain-containing protein 124 OS=Homo sapiens OX=9606 GN=CCDC124 PE=1 SV=1	-0.31858170542019	-3.04464181989607	-0.764872328236837	0.484583662793893	0.724016013494814	-4.62252788252805	2	-0.639652861551185	0.554896762097412	0.767346933169116	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96CW1	24	Q96CW1	AP-2 complex subunit mu OS=Homo sapiens OX=9606 GN=AP2M1 PE=1 SV=2	-1.4306185867587	-0.0538465369429537	-6.04057797098918	1.69390899742958e-09	1.25141848381532e-08	11.1583353358233	4	-6.31361685733085	3.32483280704477e-10	1.20590696031343e-09	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96CW1	3	Q96CW1	AP-2 complex subunit mu OS=Homo sapiens OX=9606 GN=AP2M1 PE=1 SV=2	0.289785705596946	-3.40858859950384	1.41713527197292	0.212918980723125	0.585260635390456	-4.53471770942533	2	1.32093260359368	0.240682974874827	0.598972403381671	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96CW1	6	Q96CW1	AP-2 complex subunit mu OS=Homo sapiens OX=9606 GN=AP2M1 PE=1 SV=2	-0.536032596585559	-2.72651705419706	-3.34630999332105	0.0194355389657095	0.0857580005342467	-3.04930042343328	2	-3.10084067686862	0.0254642504546625	0.0830185088300923	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96DI7	24	Q96DI7	U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1	-0.952651805926007	0.0476775536136767	-4.02243306927642	5.87983002084124e-05	8.83194384873248e-05	1.10374033974235	2	-4.19743442314247	2.81359073282982e-05	4.23469942419371e-05	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96DI7	6	Q96DI7	U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1	-0.558361837492501	-2.27427484159294	-2.11765668185545	0.119764577880121	0.183424057353323	-4.27881941545986	3	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	Not Mt.
Q96EK5	24	Q96EK5	KIF-binding protein OS=Homo sapiens OX=9606 GN=KIFBP PE=1 SV=1	-0.864702881268699	1.09068556878701	-2.9810956301382	0.00289167693618342	0.00341158191493231	-2.32818360134303	2	-2.20368479318847	0.0276561587244752	0.0298934784542735	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96EK5	6	Q96EK5	KIF-binding protein OS=Homo sapiens OX=9606 GN=KIFBP PE=1 SV=1	-0.00994045918578651	-1.64080071618427	-0.0326656615274497	0.975447517016523	0.979876895247173	-6.24423035377057	2	-0.0271208662513421	0.979603450532706	0.982696935113336	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96EK6	24	Q96EK6	Glucosamine 6-phosphate N-acetyltransferase OS=Homo sapiens OX=9606 GN=GNPNAT1 PE=1 SV=1	-1.04896991325973	0.10851035425107	-3.61636313733218	0.000302922607329891	0.000403401534715219	-0.263324072796065	2	-3.32581693895265	0.000896985615017658	0.00113687711670843	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96EK6	6	Q96EK6	Glucosamine 6-phosphate N-acetyltransferase OS=Homo sapiens OX=9606 GN=GNPNAT1 PE=1 SV=1	-0.444753317740139	-2.5891404332459	-2.29722150640257	0.0805927717580325	0.141374633101535	-4.24924965508827	2	-2.69839242948568	0.0514451866035372	0.111552361395156	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96EP5	24	Q96EP5	DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1	-1.41568694681817	-0.240731891216739	-5.97753130283433	2.48917424612305e-09	1.70214121229071e-08	10.7832046628896	2	-7.01433545885232	3.11572419540053e-12	1.66305794038003e-11	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96EP5	3	Q96EP5	DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1	-0.181802477431556	-3.53765421064519	-0.724495633501803	0.506611032796445	0.736451244675189	-4.62629093650553	2	-0.655029716253637	0.545844699952084	0.763928552441685	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96EP5	6	Q96EP5	DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1	-0.74305008650756	-2.62582306081555	-2.01557128318751	0.0981319454303844	0.159624757640437	-4.71252223324821	2	-2.04924953642817	0.093565536673174	0.160167146523718	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96ER3	24	Q96ER3	Protein SAAL1 OS=Homo sapiens OX=9606 GN=SAAL1 PE=1 SV=2	-1.27064809254289	0.284065219272401	-5.3651259306535	8.60639248975584e-08	3.12071527341397e-07	7.34415785102435	2	-6.2961830392958	3.71306861331182e-10	1.33502866287652e-09	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96EY1	3	Q96EY1	DnaJ homolog subfamily A member 3, mitochondrial OS=Homo sapiens OX=9606 GN=DNAJA3 PE=1 SV=2	0.384287432669002	-3.10736574221099	1.24964701264597	0.264209674707347	0.611507641061221	-4.56265992694888	2	1.21267556699831	0.276521612904091	0.612452912152685	FALSE	FALSE	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	Mitochondria (Enhanced)	3	literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, induction, coexpression++, MS/MS+	Matrix
Q96EY1	6	Q96EY1	DnaJ homolog subfamily A member 3, mitochondrial OS=Homo sapiens OX=9606 GN=DNAJA3 PE=1 SV=2	-0.537081174963039	-2.31991036348915	-4.4186134543782	0.00639788023503086	0.0821523593385708	-1.89673321534173	2	-7.13977667534328	0.000709650743851449	0.04098770659942	FALSE	TRUE	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	Mitochondria (Enhanced)	3	literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, induction, coexpression++, MS/MS+	Matrix
Q96EY1	24	Q96EY1	DnaJ homolog subfamily A member 3, mitochondrial OS=Homo sapiens OX=9606 GN=DNAJA3 PE=1 SV=2	-1.27622145193515	0.157219435783948	-4.39982134426388	1.11521262438521e-05	1.96132940904022e-05	2.83082135833657	3	-4.28146979633607	1.94136119900841e-05	2.99817974880418e-05	TRUE	TRUE	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	Mitochondria (Enhanced)	3	literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, induction, coexpression++, MS/MS+	Matrix
Q96EY7	6	Q96EY7	Pentatricopeptide repeat domain-containing protein 3, mitochondrial OS=Homo sapiens OX=9606 GN=PTCD3 PE=1 SV=3	-1.40506795536535	-2.83670123068289	-5.32889489278601	0.0112647186881915	0.0821523593385708	-2.15623533810998	2	NA	NA	NA	NA	NA	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	Mitochondria (Supported)	1	literature, APEX_matrix, targetP signal+, mito protein domain+, MS/MS++	Matrix
Q96F63	6	Q96F63	Coiled-coil domain-containing protein 97 OS=Homo sapiens OX=9606 GN=CCDC97 PE=1 SV=1	0.520614525083684	-0.868430004860112	2.71131086761843	0.0512124557077051	0.111577844128305	-3.78146617213343	2	1.85123964003516	0.134377048373219	0.203973876609829	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96FJ0	6	Q96FJ0	AMSH-like protease OS=Homo sapiens OX=9606 GN=STAMBPL1 PE=1 SV=2	-0.0934690991069188	-1.93448391059675	-0.464881088059381	0.665292293214564	0.713683704628339	-6.11916071597899	2	-0.32519726738112	0.760591199363346	0.801817934727067	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96FW1	24	Q96FW1	Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=2	-1.09927642862473	0.00147535733654951	-4.64153411694643	3.58328847595582e-06	7.1516717581227e-06	3.75934012667865	5	-4.85317274209187	1.30567242087826e-06	2.3554421460269e-06	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96FW1	3	Q96FW1	Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=2	-0.110004831674227	-3.57917750863384	-0.560969372054167	0.597902837129568	0.791725826368822	-4.66233194458532	4	-0.683644051763429	0.52294176502234	0.753150049896986	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96FW1	6	Q96FW1	Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=2	-0.288843297298744	-2.64380461295026	-2.02299218834596	0.0971932877747581	0.159007260443339	-4.70296450921576	4	-1.83986647006158	0.122923393042798	0.190017832229986	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96FZ7	3	Q96FZ7	Charged multivesicular body protein 6 OS=Homo sapiens OX=9606 GN=CHMP6 PE=1 SV=3	-0.598648859698916	-3.54388620506064	-3.48796526290278	0.0161504476301988	0.558324680001212	-4.27444457134306	2	-3.16053133530575	0.0231496854503892	0.547262643021713	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96FZ7	24	Q96FZ7	Charged multivesicular body protein 6 OS=Homo sapiens OX=9606 GN=CHMP6 PE=1 SV=3	-1.14863256774039	-0.33809580578015	-3.9599538783788	7.643331815176e-05	0.000112322846431409	1.01917416082309	2	-2.92739130194973	0.00345544208473257	0.00410569165661569	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96FZ7	6	Q96FZ7	Charged multivesicular body protein 6 OS=Homo sapiens OX=9606 GN=CHMP6 PE=1 SV=3	-0.666285301295266	-2.7248770709396	-4.5801880071684	0.00549141050898777	0.0821523593385708	-1.74006317829524	2	-5.03208438572156	0.00357746359780348	0.0490713978483233	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96G03	24	Q96G03	Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=4	-1.32273173708221	-0.132586360992891	-5.585041510365	2.51182295501755e-08	1.1318837050411e-07	8.53639059456033	2	-6.55671226955222	6.92328054894195e-11	2.86189900536103e-10	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96G03	3	Q96G03	Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=4	1.61580419992576	-2.58777869194088	4.73846234660756	0.0077704261140628	0.558324680001212	-4.36530216021795	2	3.69270790683299	0.0184541540205513	0.547262643021713	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96G21	24	Q96G21	U3 small nucleolar ribonucleoprotein protein IMP4 OS=Homo sapiens OX=9606 GN=IMP4 PE=1 SV=1	0.063480160056798	0.76229323400883	0.218850233814578	0.826779284267996	0.83060342526831	-6.68292203643446	2	0.161684545726554	0.871570038998645	0.87452594513866	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96G46	24	Q96G46	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like OS=Homo sapiens OX=9606 GN=DUS3L PE=1 SV=2	-1.77880246840456	-0.0492502345493411	-6.13248825730707	9.59996494415705e-10	7.69414164528011e-09	11.8215705792459	2	-4.5310561047003	6.20306412953415e-06	1.00994857014664e-05	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96GG9	24	Q96GG9	DCN1-like protein 1 OS=Homo sapiens OX=9606 GN=DCUN1D1 PE=1 SV=1	-1.06678177730828	-0.293810608741829	-3.67777020700892	0.000238765230160913	0.000323719151004683	-0.0426510434853329	2	-2.71869916624602	0.00660855671962866	0.00761620532351194	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96GQ7	24	Q96GQ7	Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2	-1.28704827316498	0.747077218890305	-5.43437329728427	5.86890593539403e-08	2.28855721574072e-07	7.71440452656344	5	-5.68066761689196	1.53090834238583e-08	3.89497687602096e-08	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96GQ7	3	Q96GQ7	Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2	-0.0624339190359047	-2.91448016101895	-0.311533063606149	0.767380563389932	0.87583335554656	-4.68406450396487	3	-0.289560030346109	0.78314119634706	0.890381233332813	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96GQ7	6	Q96GQ7	Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2	0.0981245884677102	-1.82667175354618	0.638389867146571	0.550456586319346	0.612693937074686	-6.21335281846742	4	0.587844625226101	0.5812397436287	0.645972566388514	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96HC4	24	Q96HC4	PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5	-1.31894967537127	0.0789562954935734	-5.56907230734507	2.75103073308112e-08	1.22646685935611e-07	8.44820399405193	7	-5.82290252446833	6.68697120964863e-09	1.81741697837038e-08	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96HC4	3	Q96HC4	PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5	-0.181640466836938	-3.525730264851	-1.06062301939118	0.335164607334769	0.6379785687192	-4.59347150981381	3	-0.960665520480568	0.378470903261737	0.675431774971179	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96HC4	6	Q96HC4	PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5	-0.348076627793064	-2.55830818814407	-2.69761038415714	0.0415099434794267	0.10225773670802	-3.8377739146206	6	-3.53148637643387	0.0156574273112956	0.0710341298513426	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96HE7	24	Q96HE7	ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2	-1.05792033227097	-0.125193638254753	-4.46691404216702	8.18267161495773e-06	1.49476558012516e-05	2.97189037904665	5	-4.67077299541894	3.19307786478234e-06	5.43821073845742e-06	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96HE7	3	Q96HE7	ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2	-0.0725561642191455	-3.70223352794364	-0.345668946272404	0.743004798183649	0.863740925880568	-4.68175007574385	3	-0.409150966618988	0.698442017211388	0.857765611173858	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96HE7	6	Q96HE7	ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2	-0.210534622226828	-2.87231767538544	-1.38198953070732	0.223772956934075	0.290531569924373	-5.49976757361078	5	-1.50521768300171	0.190401200000559	0.263208012162733	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96HS1	24	Q96HS1	Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5 PE=1 SV=2	-1.42937935150092	-0.647781679112693	-6.03534548116395	1.74914535156955e-09	1.28349449446252e-08	11.1270520018349	3	-7.08503558438239	1.89703308932969e-12	1.06182581837886e-11	TRUE	TRUE	MOM	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	Mitochondria (Supported)	NA	APEX_IMS, mito protein domain, coexpression, MS/MS++	MOM
Q96HS1	6	Q96HS1	Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5 PE=1 SV=2	-0.421943278850428	-2.94071279910616	-2.59213707463574	0.0581889895204367	0.118007294759888	-3.91360378668052	3	-1.60860128531519	0.179599341380671	0.25207389151072	FALSE	FALSE	MOM	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	Mitochondria (Supported)	NA	APEX_IMS, mito protein domain, coexpression, MS/MS++	MOM
Q96I24	24	Q96I24	Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2	-1.28212214573882	0.386317532715284	-5.41357344392841	6.58726406415536e-08	2.48197938959396e-07	7.60269451292818	5	-5.65990381547219	1.72496557587503e-08	4.33018631228751e-08	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q96I24	3	Q96I24	Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2	-0.370205311585962	-3.37714561699118	-1.28489046696131	0.252560771629491	0.606929813332614	-4.55680331584933	5	-1.2411484927905	0.266658541375851	0.611422255471498	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q96I24	6	Q96I24	Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2	-0.586156519692805	-2.48272263096825	-4.16075700566655	0.00822688716833415	0.0821523593385708	-2.15585763397951	5	-3.7749580770407	0.0120481406471628	0.0645602850224543	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
